"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"251",18251,1145.65577476546,1145.65268532251,1059.33591899579,1059.33982572336,1151.29230606154,1151.29415649402,1188.10805150139,1188.11068154705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",18324,1145.65621691988,1145.65305699727,1059.33645740264,1059.34020321324,1151.29275580483,1151.29452944608,1188.10888953406,1188.11142050398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",18397,1145.65664006026,1145.65341268883,1059.3369726563,1059.34056446982,1151.29318620772,1151.29488636002,1188.10969152825,1188.11212723636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",18470,1145.65704500427,1145.65375308453,1059.33746575241,1059.3409101912,1151.29359810193,1151.29522792553,1188.11045903375,1188.11280314973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",18543,1145.65743253439,1145.65407884214,1059.33793764383,1059.34124104544,1151.29399228338,1151.29555480264,1188.11119353373,1188.11344958831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",18616,1145.6578033995,1145.65439059113,1059.33838924243,1059.34155767187,1151.29436951378,1151.295867623,1188.11189644754,1188.11406783768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",18689,1145.65815831623,1145.65468893394,1059.33882142085,1059.34186068235,1151.29473052208,1151.29616699109,1188.11256913351,1188.11465912732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",18762,1145.65849797042,1145.65497444705,1059.33923501424,1059.34215066239,1151.29507600588,1151.29645348541,1188.11321289157,1188.11522463309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",18835,1145.6588230184,1145.6552476822,1059.33963082179,1059.34242817236,1151.29540663278,1151.29672765956,1188.11382896572,1188.11576547956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",18908,1145.65913408828,1145.65550916737,1059.34000960837,1059.34269374851,1151.29572304168,1151.29699004336,1188.11441854648,1188.11628274222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",18981,1145.65943178118,1145.65575940785,1059.34037210593,1059.34294790403,1151.29602584399,1151.29724114382,1188.11498277317,1188.11677744968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",19054,1145.65971667234,1145.6559988872,1059.34071901494,1059.34319113004,1151.29631562484,1151.29748144617,1188.11552273611,1188.11725058563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",19127,1145.65998931228,1145.65622806818,1059.34105100576,1059.34342389655,1151.2965929442,1151.29771141475,1188.11603947873,1188.11770309089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",19200,1145.66025022783,1145.65644739364,1059.34136871993,1059.34364665336,1151.29685833795,1151.29793149396,1188.11653399961,1188.11813586522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",19273,1145.66049992319,1145.65665728742,1059.34167277139,1059.3438598309,1151.29711231892,1151.29814210906,1188.11700725434,1188.11854976914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",19346,1145.66073888086,1145.6568581551,1059.34196374766,1059.34406384113,1151.29735537791,1151.29834366705,1188.11746015747,1188.11894562562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",19419,1145.66096756259,1145.65705038484,1059.34224221104,1059.34425907827,1151.29758798459,1151.2985365574,1188.11789358418,1188.11932422174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",19492,1145.66118641029,1145.65723434809,1059.34250869961,1059.34444591958,1151.29781058845,1151.29872115286,1188.11830837203,1188.11968631026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",19565,1145.66139584684,1145.65741040033,1059.34276372832,1059.34462472612,1151.29802361964,1151.29889781013,1188.11870532256,1188.12003261108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",19638,1145.66159627695,1145.65757888177,1059.34300778999,1059.34479584341,1151.29822748981,1151.29906687057,1188.11908520285,1188.12036381272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",19711,1145.66178808793,1145.65774011797,1059.34324135624,1059.3449596021,1151.29842259292,1151.29922866089,1188.11944874697,1188.12068057365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",19784,1145.66197165044,1145.65789442051,1059.3434648784,1059.34511631865,1151.29860930597,1151.2993834937,1188.11979665745,1188.12098352362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",19857,1145.66214731917,1145.65804208755,1059.3436787884,1059.34526629589,1151.29878798978,1151.29953166822,1188.12012960658,1188.12127326492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",19930,1145.6623154336,1145.65818340444,1059.34388349959,1059.34540982363,1151.29895898961,1151.29967347076,1188.12044823775,1188.12155037357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",20003,1145.66247631857,1145.65831864425,1059.34407940755,1059.34554717921,1151.29912263591,1151.29980917534,1188.1207531667,1188.12181540046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",20076,1145.66263028497,1145.65844806833,1059.34426689085,1059.34567862807,1151.2992792449,1151.29993904419,1188.12104498266,1188.12206887245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",20149,1145.66277763034,1145.65857192676,1059.34444631177,1059.34580442421,1151.29942911921,1151.30006332828,1188.12132424954,1188.12231129343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",20222,1145.66291863938,1145.65869045888,1059.34461801702,1059.34592481071,1151.29957254844,1151.30018226775,1188.121591507,1188.1225431453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",20295,1145.66305358459,1145.65880389375,1059.34478233841,1059.34604002021,1151.29970980977,1151.30029609245,1188.12184727148,1188.12276488894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",20368,1145.66318272673,1145.65891245056,1059.34493959345,1059.34615027533,1151.29984116842,1151.30040502233,1188.12209203722,1188.12297696515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",20441,1145.66330631535,1145.65901633908,1059.34509008603,1059.34625578914,1151.29996687824,1151.30050926787,1188.12232627721,1188.12317979547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",20514,1145.66342458926,1145.65911576007,1059.34523410695,1059.34635676551,1151.30008718213,1151.30060903053,1188.1225504441,1188.12337378309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",20587,1145.66353777703,1145.65921090563,1059.34537193452,1059.34645339958,1151.30020231258,1151.30070450308,1188.12276497105,1188.12355931359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",20660,1145.66364609736,1145.65930195964,1059.34550383506,1059.34654587807,1151.30031249205,1151.30079587001,1188.12297027262,1188.12373675575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",20733,1145.66374975957,1145.65938909804,1059.34563006346,1059.3466343797,1151.30041793346,1151.30088330787,1188.12316674554,1188.12390646225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",20806,1145.66384896398,1145.65947248921,1059.34575086364,1059.34671907547,1151.30051884055,1151.30096698562,1188.12335476947,1188.12406877039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",20879,1145.66394390228,1145.6595522943,1059.34586646904,1059.34680012906,1151.30061540832,1151.30104706497,1188.12353470774,1188.12422400279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",20952,1145.66403475794,1145.65962866751,1059.34597710303,1059.34687769708,1151.30070782336,1151.30112370064,1188.12370690806,1188.12437246795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",21025,1145.66412170652,1145.65970175643,1059.34608297941,1059.34695192944,1151.30079626427,1151.30119704075,1188.1238717032,1188.12451446096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",21098,1145.66420491603,1145.6597717023,1059.34618430277,1059.34702296956,1151.30088090194,1151.30126722699,1188.1240294116,1188.12465026401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",21171,1145.66428454727,1145.65983864028,1059.3462812689,1059.34709095474,1151.30096189992,1151.30133439501,1188.12418033801,1188.124780147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",21244,1145.66436075411,1145.65990269971,1059.34637406519,1059.34715601634,1151.30103941473,1151.30139867458,1188.12432477409,1188.12490436806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",21317,1145.66443368382,1145.65996400438,1059.34646287094,1059.34721828008,1151.30111359616,1151.30146018994,1188.12446299894,1188.12502317404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",21390,1145.66450347732,1145.66002267275,1059.34654785776,1059.34727786628,1151.30118458755,1151.30151905993,1188.12459527966,1188.12513680107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",21463,1145.66457026948,1145.6600788182,1059.34662918988,1059.34733489009,1151.30125252609,1151.30157539833,1188.12472187188,1188.12524547493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",21536,1145.66463418936,1145.66013254922,1059.34670702446,1059.34738946169,1151.30131754305,1151.301629314,1188.12484302021,1188.12534941159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",21609,1145.66469536048,1145.66018396963,1059.3467815119,1059.34744168654,1151.30137976408,1151.30168091112,1188.12495895876,1188.1254488176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",21682,1145.66475390105,1145.6602331788,1059.34685279615,1059.34749166555,1151.3014393094,1151.30173028941,1188.12506991158,1188.12554389047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",21755,1145.66480992419,1145.66028027182,1059.34692101495,1059.34753949531,1151.30149629409,1151.30177754427,1188.12517609306,1188.12563481914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",21828,1145.66486353816,1145.66032533969,1059.34698630012,1059.34758526823,1151.30155082826,1151.30182276702,1188.12527770839,1188.12572178428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",21901,1145.66491484656,1145.6603684695,1059.34704877783,1059.34762907278,1151.30160301728,1151.30186604505,1188.12537495392,1188.1258049587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",21974,1145.66496394854,1145.6604097446,1059.34710856879,1059.34767099359,1151.30165296201,1151.30190746199,1188.12546801758,1188.12588450766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",22047,1145.66501093897,1145.66044924473,1059.34716578856,1059.34771111167,1151.30170075896,1151.30194709787,1188.12555707919,1188.12596058923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",22120,1145.66505590866,1145.66048704623,1059.34722054769,1059.34774950455,1151.30174650049,1151.30198502928,1188.12564231087,1188.12603335457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",22193,1145.66509894452,1145.66052322215,1059.34727295201,1059.34778624641,1151.30179027499,1151.30202132952,1188.1257238773,1188.12610294826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",22266,1145.6651401297,1145.66055784238,1059.34732310277,1059.34782140825,1151.30183216704,1151.30205606873,1188.12580193611,1188.12616950856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",22339,1145.66517954378,1145.66059097384,1059.3473710969,1059.34785505803,1151.3018722576,1151.30208931405,1188.12587663814,1188.12623316773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",22412,1145.66521726294,1145.66062268054,1059.34741702712,1059.34788726076,1151.30191062415,1151.30212112971,1188.12594812774,1188.12629405224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",22485,1145.66525336005,1145.66065302375,1059.3474609822,1059.34791807866,1151.30194734081,1151.3021515772,1188.12601654305,1188.12635228305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",22558,1145.66528790487,1145.66068206211,1059.34750304707,1059.3479475713,1151.30198247853,1151.30218071535,1188.12608201628,1188.12640797584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",22631,1145.66532096415,1145.66070985172,1059.34754330302,1059.34797579566,1151.30201610522,1151.30220860047,1188.12614467395,1188.12646124126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",22704,1145.66535260178,1145.66073644629,1059.34758182783,1059.34800280629,1151.30204828586,1151.30223528644,1188.12620463714,1188.12651218513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",22777,1145.66538287889,1145.66076189722,1059.34761869596,1059.34802865537,1151.30207908263,1151.30226082482,1188.12626202171,1188.12656090865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",22850,1145.66541185399,1145.66078625367,1059.34765397863,1059.34805339286,1151.30210855504,1151.30228526498,1188.12631693856,1188.12660750862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",22923,1145.66543958307,1145.66080956271,1059.34768774404,1059.34807706656,1151.30213676004,1151.30230865413,1188.12636949381,1188.1266520776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",22996,1145.66546611971,1145.6608318694,1059.34772005744,1059.34809972222,1151.30216375214,1151.30233103747,1188.12641978901,1188.12669470413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",23069,1145.66549151519,1145.66085321682,1059.34775098125,1059.34812140361,1151.30218958349,1151.30235245826,1188.12646792136,1188.12673547288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",23142,1145.66551581858,1145.66087364624,1059.34778057524,1059.34814215263,1151.30221430402,1151.30237295789,1188.12651398386,1188.12677446484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",23215,1145.66553907685,1145.66089319713,1059.3478088966,1059.34816200937,1151.30223796148,1151.30239257597,1188.12655806552,1188.12681175745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",23288,1145.66556133495,1145.66091190727,1059.34783600004,1059.34818101222,1151.30226060159,1151.30241135041,1188.12660025153,1188.12684742481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",23361,1145.66558263587,1145.66092981282,1059.34786193796,1059.34819919788,1151.30228226811,1151.30242931748,1188.1266406234,1188.12688153774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",23434,1145.66560302078,1145.66094694836,1059.34788676046,1059.3482166015,1151.3023030029,1151.30244651192,1188.12667925916,1188.12691416401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",23507,1145.66562252908,1145.66096334703,1059.34791051551,1059.34823325671,1151.30232284603,1151.30246296694,1188.12671623345,1188.12694536842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",23580,1145.66564119846,1145.6609790405,1059.34793324902,1059.34824919569,1151.30234183584,1151.30247871434,1188.12675161773,1188.12697521295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",23653,1145.665659065,1145.6609940591,1059.34795500492,1059.34826444925,1151.30236000903,1151.30249378456,1188.12678548037,1188.12700375686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",23726,1145.66567616322,1145.66100843186,1059.34797582525,1059.34827904685,1151.30237740071,1151.30250820671,1188.1268178868,1188.12703105687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",23799,1145.66569252617,1145.66102218654,1059.34799575023,1059.34829301671,1151.3023940445,1151.30252200866,1188.12684889966,1188.12705716717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",23872,1145.6657081855,1145.66103534972,1059.34801481838,1059.34830638583,1151.30240997255,1151.30253521708,1188.12687857886,1188.12708213964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",23945,1145.66572317134,1145.66104794685,1059.34803306654,1059.34831918003,1151.30242521564,1151.3025478575,1188.12690698176,1188.12710602385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",24018,1145.66573751275,1145.66106000226,1059.34805052997,1059.34833142403,1151.30243980323,1151.30255995434,1188.12693416325,1188.12712886726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",24091,1145.66575123742,1145.66107153925,1059.34806724241,1059.34834314151,1151.30245376351,1151.30257153098,1188.12696017585,1188.12715071521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",24164,1145.66576437557,1145.66108258011,1059.34808323617,1059.3483543551,1151.30246712346,1151.30258260978,1188.12698506981,1188.12717161111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",24237,1145.66577694153,1145.66109314618,1059.34809854215,1059.34836508647,1151.30247990888,1151.30259321216,1188.12700889326,1188.12719159644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",24310,1145.66578897262,1145.66110325788,1059.34811318992,1059.34837535635,1151.30249214449,1151.30260335861,1188.12703169223,1188.12721071089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",24383,1145.66580048633,1145.66111293474,1059.34812720778,1059.3483851846,1151.30250385393,1151.30261306871,1188.12705351076,1188.12722899242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",24456,1145.66581150492,1145.66112219546,1059.34814062284,1059.3483945902,1151.30251505983,1151.30262236123,1188.12707439103,1188.12724647734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",24529,1145.66582204967,1145.66113105792,1059.34815346101,1059.34840359133,1151.30252578383,1151.30263125414,1188.12709437338,1188.12726320035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",24602,1145.66583214097,1145.66113953925,1059.34816574709,1059.34841220538,1151.30253604668,1151.30263976472,1188.12711349643,1188.12727919467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",24675,1145.66584179831,1145.66114765622,1059.34817750484,1059.34842044901,1151.30254586818,1151.30264791014,1188.12713179712,1188.12729449206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",24748,1145.66585104035,1145.66115542405,1059.34818875696,1059.34842833813,1151.30255526733,1151.30265570569,1188.12714931082,1188.12730912288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",24821,1145.66585988495,1145.66116285882,1059.34819952521,1059.34843588799,1151.30256426229,1151.30266316601,1188.12716607138,1188.1273231162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",24894,1145.66586834921,1145.66116997387,1059.34820983038,1059.34844311318,1151.30257287043,1151.3026703055,1188.12718211118,1188.12733649979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",24967,1145.66587644949,1145.66117678295,1059.34821969241,1059.34845002767,1151.3025811084,1151.30267713798,1188.12719746122,1188.12734930023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",25040,1145.66588420142,1145.66118329923,1059.34822913034,1059.34845664482,1151.30258899212,1151.30268367664,1188.12721215116,1188.12736154293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",25113,1145.66589162,1145.66118953528,1059.3482381624,1059.34846297741,1151.3025965368,1151.30268993411,1188.12722620938,1188.12737325221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",25186,1145.66589871956,1145.66119550316,1059.34824680607,1059.34846903768,1151.30260375705,1151.3026959225,1188.12723966306,1188.1273844513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",25259,1145.66590551382,1145.66120121441,1059.34825507802,1059.34847483734,1151.3026106668,1151.30270165336,1188.12725253818,1188.12739516244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",25332,1145.6659120159,1145.66120668006,1059.34826299426,1059.34848038759,1151.30261727941,1151.30270713779,1188.12726485963,1188.12740540689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",25405,1145.66591823837,1145.66121191066,1059.34827057008,1059.34848569917,1151.30262360766,1151.30271238636,1188.12727665123,1188.127415205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",25478,1145.66592419326,1145.66121691634,1059.34827782011,1059.34849078233,1151.30262966378,1151.30271740923,1188.12728793574,1188.12742457619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",25551,1145.66592989207,1145.66122170675,1059.34828475838,1059.34849564691,1151.30263545946,1151.30272221611,1188.12729873499,1188.12743353907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",25624,1145.66593534581,1145.66122629117,1059.34829139827,1059.34850030229,1151.30264100591,1151.30272681627,1188.12730906984,1188.12744211145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",25697,1145.66594056503,1145.66123067844,1059.34829775263,1059.34850475747,1151.30264631385,1151.30273121861,1188.12731896026,1188.12745031044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",25770,1145.6659455598,1145.66123487704,1059.34830383372,1059.34850902107,1151.30265139353,1151.30273543164,1188.12732842536,1188.12745815303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",25843,1145.66595033979,1145.66123889509,1059.3483096533,1059.34851310133,1151.30265625477,1151.30273946349,1188.12733748343,1188.12746565435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",25916,1145.66595491422,1145.66124274035,1059.34831522261,1059.34851700612,1151.30266090696,1151.30274332196,1188.12734615198,1188.12747282885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",25989,1145.66595929193,1145.66124642026,1059.34832055244,1059.34852074298,1151.3026653591,1151.30274701451,1188.12735444776,1188.12747969079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",26062,1145.66596348139,1145.66124994192,1059.34832565384,1059.34852431914,1151.30266961978,1151.30275054827,1188.12736238679,1188.12748625377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",26135,1145.66596749069,1145.66125331213,1059.34833053592,1059.3485277419,1151.30267369722,1151.30275393006,1188.12736998442,1188.12749253084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",26208,1145.66597132758,1145.66125653742,1059.34833520806,1059.34853101683,1151.30267759932,1151.30275716643,1188.12737725532,1188.12749853444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",26281,1145.66597499947,1145.66125962401,1059.34833967928,1059.3485341517,1151.30268133362,1151.30276026362,1188.12738421356,1188.1275042765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",26354,1145.66597851346,1145.66126257787,1059.34834395822,1059.34853715177,1151.30268490733,1151.30276322762,1188.12739087257,1188.1275097684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",26427,1145.66598187634,1145.6612654047,1059.34834805316,1059.34854002283,1151.30268832792,1151.30276606417,1188.12739724521,1188.12751502106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",26500,1145.6659850946,1145.66126810997,1059.348351972,1059.34854277042,1151.30269160142,1151.30276877873,1188.1274033438,1188.12752004489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",26573,1145.66598817447,1145.6612706989,1059.34835572232,1059.34854539986,1151.30269473415,1151.30277137656,1188.12740918013,1188.12752484986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",26646,1145.6659911219,1145.66127317651,1059.34835931136,1059.34854791622,1151.30269773216,1151.30277386267,1188.12741476549,1188.12752944552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",26719,1145.66599394257,1145.66127554757,1059.34836274607,1059.34855032437,1151.30270060124,1151.30277624188,1188.12742011143,1188.12753384098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",26792,1145.66599664195,1145.66127781666,1059.34836603307,1059.34855262897,1151.30270334695,1151.30277851877,1188.12742522758,1188.12753804496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",26865,1145.66599922525,1145.66127998818,1059.34836917872,1059.34855483446,1151.30270597458,1151.30278069775,1188.12743012371,1188.1275420658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",26938,1145.66600169746,1145.66128206632,1059.3483721891,1059.34855694511,1151.30270848922,1151.30278278302,1188.12743480929,1188.1275459115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",27011,1145.66600406335,1145.66128405509,1059.34837507002,1059.34855896499,1151.30271089572,1151.30278477863,1188.12743929339,1188.12754958967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",27084,1145.6660063275,1145.66128595833,1059.34837782705,1059.34856089801,1151.30271319873,1151.30278668841,1188.12744358465,1188.12755310762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",27157,1145.66600849429,1145.66128777973,1059.34838046553,1059.34856274791,1151.30271540271,1151.30278851607,1188.12744769137,1188.12755647232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",27230,1145.6660105679,1145.66128952281,1059.34838299054,1059.34856451825,1151.30271751191,1151.30279026513,1188.12745162149,1188.12755969046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
